timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193200.561434,40.305275,23.302653,982.787354,sense_hat,1,1
1789193200.668000,40.250000,23.247673,982.745605,sense_hat,1,1
1789193200.774557,40.286850,23.144585,982.776123,sense_hat,1,1
1789193200.881082,40.268425,23.106786,982.723145,sense_hat,1,1
1789193200.987600,40.250000,23.154893,982.702148,sense_hat,1,1
1789193201.094117,40.268425,23.251109,982.704590,sense_hat,1,1
1789193201.200632,40.268425,23.113658,982.769775,sense_hat,1,1
1789193201.307141,40.268425,23.038060,982.760498,sense_hat,1,1
1789193201.413652,40.305275,23.068987,982.807617,sense_hat,1,1
1789193201.520166,40.286850,23.178947,982.735840,sense_hat,1,1
1789193201.626679,40.286850,23.113658,982.687988,sense_hat,1,1
1789193201.733206,40.286850,23.161766,982.765381,sense_hat,1,1
1789193201.839730,40.268425,23.113658,982.761475,sense_hat,1,1
1789193201.946258,40.268425,23.233928,982.711914,sense_hat,1,1
1789193202.052786,40.268425,23.288908,982.826416,sense_hat,1,1
1789193202.159332,40.305275,23.244237,982.772705,sense_hat,1,1
1789193202.265868,40.286850,23.072423,982.865967,sense_hat,1,1
1789193202.372424,40.305275,23.333580,982.755371,sense_hat,1,1
1789193202.479011,40.286850,23.247673,982.805664,sense_hat,1,1
1789193202.585587,40.268425,23.189256,982.776367,sense_hat,1,1
1789193202.692109,40.305275,23.278599,982.833252,sense_hat,1,1
1789193202.798625,40.286850,23.103349,982.771484,sense_hat,1,1
1789193202.905150,40.286850,23.158330,982.799561,sense_hat,1,1
1789193203.011674,40.250000,23.395433,982.814941,sense_hat,1,1
1789193203.118204,40.268425,23.086168,982.777588,sense_hat,1,1
1789193203.224736,40.231575,23.007134,982.755859,sense_hat,1,1
1789193203.331263,40.250000,23.306090,982.721680,sense_hat,1,1
1789193203.437786,40.268425,23.158330,982.711914,sense_hat,1,1
1789193203.544317,40.268425,23.323271,982.749023,sense_hat,1,1
1789193203.650848,40.268425,23.223619,982.765381,sense_hat,1,1
1789193203.757376,40.268425,23.192692,982.782227,sense_hat,1,1
1789193203.863921,40.305275,23.247673,982.757812,sense_hat,1,1
1789193203.970446,40.250000,23.178947,982.818848,sense_hat,1,1
1789193204.076952,40.286850,23.233928,982.799805,sense_hat,1,1
1789193204.183470,40.286850,23.182384,982.817627,sense_hat,1,1
1789193204.290013,40.268425,23.251109,982.776855,sense_hat,1,1
1789193204.396560,40.268425,23.165202,982.827148,sense_hat,1,1
1789193204.503112,40.286850,23.240800,982.845459,sense_hat,1,1
1789193204.609637,40.268425,23.343889,982.813721,sense_hat,1,1
1789193204.716188,40.250000,23.089604,982.781250,sense_hat,1,1
1789193204.822729,40.268425,23.062114,982.793945,sense_hat,1,1
1789193204.929280,40.268425,23.137712,982.828125,sense_hat,1,1
1789193205.035837,40.268425,23.137712,982.833008,sense_hat,1,1
1789193205.142381,40.286850,23.309526,982.804443,sense_hat,1,1
